Date,Store,Location,Product,Category,Units Sold,Unit Price,Total Sales
2024-01-12,Brew Haven,Los Angeles,Bagel,Bakery,46,2.0,92.0
2024-01-12,Brew Haven,Los Angeles,Muffin,Bakery,71,2.5,177.5
2024-01-12,Brew Haven,Los Angeles,Latte,Beverage,70,4.5,315.0
2024-01-12,Brew Haven,Los Angeles,Latte,Beverage,44,4.5,198.0
2024-01-12,Daily Grind,Chicago,Cold Brew,Beverage,67,4.0,268.0
2024-01-12,Daily Grind,Chicago,Espresso,Beverage,10,3.0,30.0
2024-01-12,Daily Grind,Chicago,Croissant,Bakery,69,3.0,207.0
2024-01-12,Daily Grind,Chicago,Bagel,Bakery,74,2.0,148.0
2024-01-12,Daily Grind,Chicago,Cold Brew,Beverage,90,4.0,360.0
2024-01-12,Mocha Magic,San Francisco,Croissant,Bakery,88,3.0,264.0
2024-01-12,Mocha Magic,San Francisco,Muffin,Bakery,52,2.5,130.0
2024-01-12,Mocha Magic,San Francisco,Latte,Beverage,13,4.5,58.5
2024-01-12,Mocha Magic,San Francisco,Espresso,Beverage,70,3.0,210.0
2024-01-12,Mocha Magic,San Francisco,Bagel,Bakery,76,2.0,152.0
2024-01-12,Mocha Magic,San Francisco,Bagel,Bakery,94,2.0,188.0
2024-01-12,Mocha Magic,San Francisco,Latte,Beverage,16,4.5,72.0
2024-01-12,Mocha Magic,San Francisco,Bagel,Bakery,60,2.0,120.0
2024-01-12,Mocha Magic,San Francisco,Bagel,Bakery,100,2.0,200.0
2024-01-13,Central Perk,New York,Croissant,Bakery,15,3.0,45.0
2024-01-13,Central Perk,New York,Cold Brew,Beverage,35,4.0,140.0
2024-01-13,Central Perk,New York,Latte,Beverage,79,4.5,355.5
2024-01-13,Central Perk,New York,Espresso,Beverage,35,3.0,105.0
2024-01-13,Central Perk,New York,Bagel,Bakery,79,2.0,158.0
2024-01-13,Central Perk,New York,Cold Brew,Beverage,99,4.0,396.0
2024-01-13,Central Perk,New York,Muffin,Bakery,41,2.5,102.5
2024-01-13,Central Perk,New York,Latte,Beverage,46,4.5,207.0
2024-01-13,Central Perk,New York,Croissant,Bakery,51,3.0,153.0
2024-01-13,Brew Haven,Los Angeles,Croissant,Bakery,39,3.0,117.0
2024-01-13,Brew Haven,Los Angeles,Latte,Beverage,87,4.5,391.5
2024-01-13,Brew Haven,Los Angeles,Espresso,Beverage,57,3.0,171.0
2024-01-13,Brew Haven,Los Angeles,Latte,Beverage,45,4.5,202.5
2024-01-13,Brew Haven,Los Angeles,Croissant,Bakery,72,3.0,216.0
2024-01-13,Brew Haven,Los Angeles,Croissant,Bakery,68,3.0,204.0
2024-01-13,Daily Grind,Chicago,Espresso,Beverage,66,3.0,198.0
2024-01-13,Daily Grind,Chicago,Espresso,Beverage,76,3.0,228.0
2024-01-13,Daily Grind,Chicago,Latte,Beverage,34,4.5,153.0
2024-01-13,Daily Grind,Chicago,Espresso,Beverage,79,3.0,237.0
2024-01-13,Daily Grind,Chicago,Croissant,Bakery,32,3.0,96.0
2024-01-13,Daily Grind,Chicago,Muffin,Bakery,93,2.5,232.5
2024-01-13,Daily Grind,Chicago,Bagel,Bakery,50,2.0,100.0
2024-01-13,Mocha Magic,San Francisco,Bagel,Bakery,61,2.0,122.0
2024-01-13,Mocha Magic,San Francisco,Latte,Beverage,61,4.5,274.5
2024-01-13,Mocha Magic,San Francisco,Latte,Beverage,35,4.5,157.5
2024-01-13,Mocha Magic,San Francisco,Bagel,Bakery,76,2.0,152.0
2024-01-13,Mocha Magic,San Francisco,Latte,Beverage,62,4.5,279.0
2024-01-13,Mocha Magic,San Francisco,Cold Brew,Beverage,14,4.0,56.0
2024-01-14,Central Perk,New York,Latte,Beverage,29,4.5,130.5
2024-01-14,Central Perk,New York,Bagel,Bakery,96,2.0,192.0
2024-01-14,Central Perk,New York,Latte,Beverage,61,4.5,274.5
2024-01-14,Central Perk,New York,Espresso,Beverage,21,3.0,63.0
2024-01-14,Central Perk,New York,Muffin,Bakery,34,2.5,85.0
2024-01-14,Central Perk,New York,Muffin,Bakery,15,2.5,37.5
2024-01-14,Central Perk,New York,Muffin,Bakery,20,2.5,50.0
2024-01-14,Central Perk,New York,Bagel,Bakery,83,2.0,166.0
2024-01-14,Brew Haven,Los Angeles,Latte,Beverage,53,4.5,238.5
2024-01-14,Brew Haven,Los Angeles,Espresso,Beverage,97,3.0,291.0
2024-01-14,Brew Haven,Los Angeles,Muffin,Bakery,79,2.5,197.5
2024-01-14,Brew Haven,Los Angeles,Latte,Beverage,84,4.5,378.0
2024-01-14,Brew Haven,Los Angeles,Bagel,Bakery,36,2.0,72.0
2024-01-14,Brew Haven,Los Angeles,Espresso,Beverage,18,3.0,54.0
2024-01-14,Brew Haven,Los Angeles,Croissant,Bakery,81,3.0,243.0
2024-01-14,Brew Haven,Los Angeles,Latte,Beverage,37,4.5,166.5
2024-01-14,Daily Grind,Chicago,Espresso,Beverage,59,3.0,177.0
2024-01-14,Daily Grind,Chicago,Espresso,Beverage,94,3.0,282.0
2024-01-14,Daily Grind,Chicago,Bagel,Bakery,85,2.0,170.0
2024-01-14,Daily Grind,Chicago,Cold Brew,Beverage,45,4.0,180.0
2024-01-14,Daily Grind,Chicago,Croissant,Bakery,72,3.0,216.0
2024-01-14,Daily Grind,Chicago,Espresso,Beverage,81,3.0,243.0
2024-01-14,Daily Grind,Chicago,Latte,Beverage,53,4.5,238.5
2024-01-14,Daily Grind,Chicago,Bagel,Bakery,95,2.0,190.0
2024-01-14,Mocha Magic,San Francisco,Muffin,Bakery,65,2.5,162.5
2024-01-14,Mocha Magic,San Francisco,Croissant,Bakery,72,3.0,216.0
2024-01-14,Mocha Magic,San Francisco,Cold Brew,Beverage,100,4.0,400.0
2024-01-14,Mocha Magic,San Francisco,Muffin,Bakery,48,2.5,120.0
2024-01-14,Mocha Magic,San Francisco,Cold Brew,Beverage,16,4.0,64.0
2024-01-14,Mocha Magic,San Francisco,Cold Brew,Beverage,33,4.0,132.0
2024-01-14,Mocha Magic,San Francisco,Croissant,Bakery,18,3.0,54.0
2024-01-14,Mocha Magic,San Francisco,Muffin,Bakery,32,2.5,80.0
2024-01-15,Central Perk,New York,Espresso,Beverage,39,3.0,117.0
2024-01-15,Central Perk,New York,Croissant,Bakery,15,3.0,45.0
2024-01-15,Central Perk,New York,Cold Brew,Beverage,75,4.0,300.0
2024-01-15,Central Perk,New York,Croissant,Bakery,12,3.0,36.0
2024-01-15,Central Perk,New York,Cold Brew,Beverage,23,4.0,92.0
2024-01-15,Brew Haven,Los Angeles,Latte,Beverage,78,4.5,351.0
2024-01-15,Brew Haven,Los Angeles,Muffin,Bakery,33,2.5,82.5
2024-01-15,Brew Haven,Los Angeles,Latte,Beverage,61,4.5,274.5
2024-01-15,Brew Haven,Los Angeles,Espresso,Beverage,90,3.0,270.0
2024-01-15,Brew Haven,Los Angeles,Cold Brew,Beverage,12,4.0,48.0
2024-01-15,Brew Haven,Los Angeles,Bagel,Bakery,39,2.0,78.0
2024-01-15,Daily Grind,Chicago,Latte,Beverage,76,4.5,342.0
2024-01-15,Daily Grind,Chicago,Bagel,Bakery,90,2.0,180.0
2024-01-15,Daily Grind,Chicago,Bagel,Bakery,58,2.0,116.0
2024-01-15,Daily Grind,Chicago,Cold Brew,Beverage,78,4.0,312.0
2024-01-15,Daily Grind,Chicago,Croissant,Bakery,15,3.0,45.0
2024-01-15,Daily Grind,Chicago,Latte,Beverage,58,4.5,261.0
2024-01-15,Daily Grind,Chicago,Croissant,Bakery,24,3.0,72.0
2024-01-15,Daily Grind,Chicago,Cold Brew,Beverage,91,4.0,364.0
2024-01-15,Daily Grind,Chicago,Cold Brew,Beverage,31,4.0,124.0
2024-01-15,Daily Grind,Chicago,Bagel,Bakery,44,2.0,88.0
2024-01-15,Mocha Magic,San Francisco,Cold Brew,Beverage,61,4.0,244.0
2024-01-15,Mocha Magic,San Francisco,Muffin,Bakery,40,2.5,100.0
2024-01-15,Mocha Magic,San Francisco,Espresso,Beverage,69,3.0,207.0
2024-01-15,Mocha Magic,San Francisco,Latte,Beverage,12,4.5,54.0
2024-01-15,Mocha Magic,San Francisco,Muffin,Bakery,56,2.5,140.0
2024-01-15,Mocha Magic,San Francisco,Croissant,Bakery,82,3.0,246.0
2024-01-15,Mocha Magic,San Francisco,Muffin,Bakery,58,2.5,145.0
2024-01-15,Mocha Magic,San Francisco,Latte,Beverage,42,4.5,189.0
2024-01-16,Central Perk,New York,Cold Brew,Beverage,13,4.0,52.0
2024-01-16,Central Perk,New York,Muffin,Bakery,46,2.5,115.0
2024-01-16,Central Perk,New York,Espresso,Beverage,46,3.0,138.0
2024-01-16,Central Perk,New York,Muffin,Bakery,61,2.5,152.5
2024-01-16,Central Perk,New York,Croissant,Bakery,49,3.0,147.0
2024-01-16,Central Perk,New York,Latte,Beverage,13,4.5,58.5
2024-01-16,Central Perk,New York,Espresso,Beverage,74,3.0,222.0
2024-01-16,Brew Haven,Los Angeles,Muffin,Bakery,86,2.5,215.0
2024-01-16,Brew Haven,Los Angeles,Latte,Beverage,25,4.5,112.5
2024-01-16,Brew Haven,Los Angeles,Cold Brew,Beverage,71,4.0,284.0
2024-01-16,Brew Haven,Los Angeles,Espresso,Beverage,83,3.0,249.0
2024-01-16,Brew Haven,Los Angeles,Latte,Beverage,65,4.5,292.5
2024-01-16,Brew Haven,Los Angeles,Croissant,Bakery,96,3.0,288.0
2024-01-16,Brew Haven,Los Angeles,Latte,Beverage,50,4.5,225.0
2024-01-16,Daily Grind,Chicago,Latte,Beverage,23,4.5,103.5
2024-01-16,Daily Grind,Chicago,Latte,Beverage,66,4.5,297.0
2024-01-16,Daily Grind,Chicago,Espresso,Beverage,50,3.0,150.0
2024-01-16,Daily Grind,Chicago,Espresso,Beverage,32,3.0,96.0
2024-01-16,Daily Grind,Chicago,Espresso,Beverage,35,3.0,105.0
2024-01-16,Daily Grind,Chicago,Muffin,Bakery,85,2.5,212.5
2024-01-16,Daily Grind,Chicago,Bagel,Bakery,53,2.0,106.0
2024-01-16,Mocha Magic,San Francisco,Muffin,Bakery,71,2.5,177.5
2024-01-16,Mocha Magic,San Francisco,Muffin,Bakery,55,2.5,137.5
2024-01-16,Mocha Magic,San Francisco,Latte,Beverage,72,4.5,324.0
2024-01-16,Mocha Magic,San Francisco,Espresso,Beverage,59,3.0,177.0
2024-01-16,Mocha Magic,San Francisco,Latte,Beverage,57,4.5,256.5
2024-01-16,Mocha Magic,San Francisco,Latte,Beverage,70,4.5,315.0
2024-01-16,Mocha Magic,San Francisco,Espresso,Beverage,93,3.0,279.0
2024-01-16,Mocha Magic,San Francisco,Cold Brew,Beverage,66,4.0,264.0
2024-01-16,Mocha Magic,San Francisco,Cold Brew,Beverage,15,4.0,60.0
2024-01-17,Central Perk,New York,Croissant,Bakery,59,3.0,177.0
2024-01-17,Central Perk,New York,Croissant,Bakery,40,3.0,120.0
2024-01-17,Central Perk,New York,Croissant,Bakery,64,3.0,192.0
2024-01-17,Central Perk,New York,Cold Brew,Beverage,52,4.0,208.0
2024-01-17,Central Perk,New York,Croissant,Bakery,44,3.0,132.0
2024-01-17,Central Perk,New York,Croissant,Bakery,37,3.0,111.0
2024-01-17,Central Perk,New York,Bagel,Bakery,10,2.0,20.0
2024-01-17,Central Perk,New York,Muffin,Bakery,100,2.5,250.0
2024-01-17,Central Perk,New York,Cold Brew,Beverage,63,4.0,252.0
2024-01-17,Brew Haven,Los Angeles,Croissant,Bakery,98,3.0,294.0
2024-01-17,Brew Haven,Los Angeles,Bagel,Bakery,100,2.0,200.0
2024-01-17,Brew Haven,Los Angeles,Croissant,Bakery,28,3.0,84.0
2024-01-17,Brew Haven,Los Angeles,Espresso,Beverage,32,3.0,96.0
2024-01-17,Brew Haven,Los Angeles,Espresso,Beverage,34,3.0,102.0
2024-01-17,Brew Haven,Los Angeles,Muffin,Bakery,26,2.5,65.0
2024-01-17,Brew Haven,Los Angeles,Cold Brew,Beverage,39,4.0,156.0
2024-01-17,Brew Haven,Los Angeles,Bagel,Bakery,65,2.0,130.0
2024-01-17,Daily Grind,Chicago,Cold Brew,Beverage,48,4.0,192.0
2024-01-17,Daily Grind,Chicago,Bagel,Bakery,46,2.0,92.0
2024-01-17,Daily Grind,Chicago,Cold Brew,Beverage,85,4.0,340.0
2024-01-17,Daily Grind,Chicago,Espresso,Beverage,42,3.0,126.0
2024-01-17,Daily Grind,Chicago,Muffin,Bakery,63,2.5,157.5
2024-01-17,Mocha Magic,San Francisco,Bagel,Bakery,42,2.0,84.0
2024-01-17,Mocha Magic,San Francisco,Bagel,Bakery,38,2.0,76.0
2024-01-17,Mocha Magic,San Francisco,Croissant,Bakery,24,3.0,72.0
2024-01-17,Mocha Magic,San Francisco,Croissant,Bakery,38,3.0,114.0
2024-01-17,Mocha Magic,San Francisco,Espresso,Beverage,32,3.0,96.0
2024-01-17,Mocha Magic,San Francisco,Bagel,Bakery,83,2.0,166.0
2024-01-17,Mocha Magic,San Francisco,Croissant,Bakery,100,3.0,300.0
2024-01-17,Mocha Magic,San Francisco,Croissant,Bakery,69,3.0,207.0
2024-01-17,Mocha Magic,San Francisco,Bagel,Bakery,58,2.0,116.0
2024-01-18,Central Perk,New York,Croissant,Bakery,27,3.0,81.0
2024-01-18,Central Perk,New York,Espresso,Beverage,54,3.0,162.0
2024-01-18,Central Perk,New York,Bagel,Bakery,61,2.0,122.0
2024-01-18,Central Perk,New York,Espresso,Beverage,74,3.0,222.0
2024-01-18,Central Perk,New York,Bagel,Bakery,39,2.0,78.0
2024-01-18,Brew Haven,Los Angeles,Espresso,Beverage,12,3.0,36.0
2024-01-18,Brew Haven,Los Angeles,Cold Brew,Beverage,62,4.0,248.0
2024-01-18,Brew Haven,Los Angeles,Espresso,Beverage,74,3.0,222.0
2024-01-18,Brew Haven,Los Angeles,Muffin,Bakery,55,2.5,137.5
2024-01-18,Brew Haven,Los Angeles,Muffin,Bakery,87,2.5,217.5
2024-01-18,Brew Haven,Los Angeles,Espresso,Beverage,81,3.0,243.0
2024-01-18,Brew Haven,Los Angeles,Muffin,Bakery,35,2.5,87.5
2024-01-18,Brew Haven,Los Angeles,Cold Brew,Beverage,44,4.0,176.0
2024-01-18,Brew Haven,Los Angeles,Muffin,Bakery,62,2.5,155.0
2024-01-18,Daily Grind,Chicago,Bagel,Bakery,100,2.0,200.0
2024-01-18,Daily Grind,Chicago,Espresso,Beverage,68,3.0,204.0
2024-01-18,Daily Grind,Chicago,Croissant,Bakery,39,3.0,117.0
2024-01-18,Daily Grind,Chicago,Muffin,Bakery,41,2.5,102.5
2024-01-18,Daily Grind,Chicago,Muffin,Bakery,85,2.5,212.5
2024-01-18,Daily Grind,Chicago,Latte,Beverage,25,4.5,112.5
2024-01-18,Daily Grind,Chicago,Muffin,Bakery,20,2.5,50.0
2024-01-18,Daily Grind,Chicago,Muffin,Bakery,34,2.5,85.0
2024-01-18,Daily Grind,Chicago,Espresso,Beverage,18,3.0,54.0
2024-01-18,Mocha Magic,San Francisco,Espresso,Beverage,100,3.0,300.0
2024-01-18,Mocha Magic,San Francisco,Espresso,Beverage,31,3.0,93.0
2024-01-18,Mocha Magic,San Francisco,Cold Brew,Beverage,63,4.0,252.0
2024-01-18,Mocha Magic,San Francisco,Muffin,Bakery,99,2.5,247.5
2024-01-18,Mocha Magic,San Francisco,Cold Brew,Beverage,58,4.0,232.0
2024-01-18,Mocha Magic,San Francisco,Bagel,Bakery,62,2.0,124.0
2024-01-18,Mocha Magic,San Francisco,Croissant,Bakery,85,3.0,255.0
2024-01-18,Mocha Magic,San Francisco,Latte,Beverage,51,4.5,229.5
2024-01-18,Mocha Magic,San Francisco,Bagel,Bakery,87,2.0,174.0
2024-01-19,Central Perk,New York,Muffin,Bakery,10,2.5,25.0
2024-01-19,Central Perk,New York,Cold Brew,Beverage,68,4.0,272.0
2024-01-19,Central Perk,New York,Muffin,Bakery,26,2.5,65.0
2024-01-19,Central Perk,New York,Bagel,Bakery,67,2.0,134.0
2024-01-19,Central Perk,New York,Latte,Beverage,27,4.5,121.5
2024-01-19,Central Perk,New York,Latte,Beverage,94,4.5,423.0
2024-01-19,Central Perk,New York,Latte,Beverage,70,4.5,315.0
2024-01-19,Central Perk,New York,Cold Brew,Beverage,85,4.0,340.0
2024-01-19,Central Perk,New York,Cold Brew,Beverage,18,4.0,72.0
2024-01-19,Brew Haven,Los Angeles,Cold Brew,Beverage,58,4.0,232.0
2024-01-19,Brew Haven,Los Angeles,Latte,Beverage,41,4.5,184.5
2024-01-19,Brew Haven,Los Angeles,Muffin,Bakery,52,2.5,130.0
2024-01-19,Brew Haven,Los Angeles,Cold Brew,Beverage,51,4.0,204.0
2024-01-19,Brew Haven,Los Angeles,Bagel,Bakery,85,2.0,170.0
2024-01-19,Brew Haven,Los Angeles,Bagel,Bakery,73,2.0,146.0
2024-01-19,Brew Haven,Los Angeles,Croissant,Bakery,25,3.0,75.0
2024-01-19,Brew Haven,Los Angeles,Latte,Beverage,42,4.5,189.0
2024-01-19,Daily Grind,Chicago,Croissant,Bakery,60,3.0,180.0
2024-01-19,Daily Grind,Chicago,Latte,Beverage,33,4.5,148.5
2024-01-19,Daily Grind,Chicago,Cold Brew,Beverage,56,4.0,224.0
2024-01-19,Daily Grind,Chicago,Muffin,Bakery,20,2.5,50.0
2024-01-19,Daily Grind,Chicago,Muffin,Bakery,24,2.5,60.0
2024-01-19,Daily Grind,Chicago,Bagel,Bakery,90,2.0,180.0
2024-01-19,Mocha Magic,San Francisco,Croissant,Bakery,83,3.0,249.0
2024-01-19,Mocha Magic,San Francisco,Espresso,Beverage,22,3.0,66.0
2024-01-19,Mocha Magic,San Francisco,Espresso,Beverage,99,3.0,297.0
2024-01-19,Mocha Magic,San Francisco,Bagel,Bakery,100,2.0,200.0
2024-01-19,Mocha Magic,San Francisco,Bagel,Bakery,41,2.0,82.0
2024-01-19,Mocha Magic,San Francisco,Muffin,Bakery,15,2.5,37.5
2024-01-19,Mocha Magic,San Francisco,Muffin,Bakery,28,2.5,70.0
2024-01-19,Mocha Magic,San Francisco,Espresso,Beverage,34,3.0,102.0
2024-01-19,Mocha Magic,San Francisco,Latte,Beverage,55,4.5,247.5
2024-01-20,Central Perk,New York,Muffin,Bakery,54,2.5,135.0
2024-01-20,Central Perk,New York,Latte,Beverage,44,4.5,198.0
2024-01-20,Central Perk,New York,Muffin,Bakery,16,2.5,40.0
2024-01-20,Central Perk,New York,Cold Brew,Beverage,23,4.0,92.0
2024-01-20,Central Perk,New York,Cold Brew,Beverage,48,4.0,192.0
2024-01-20,Central Perk,New York,Cold Brew,Beverage,37,4.0,148.0
2024-01-20,Central Perk,New York,Croissant,Bakery,91,3.0,273.0
2024-01-20,Central Perk,New York,Cold Brew,Beverage,37,4.0,148.0
2024-01-20,Central Perk,New York,Latte,Beverage,29,4.5,130.5
2024-01-20,Brew Haven,Los Angeles,Latte,Beverage,97,4.5,436.5
2024-01-20,Brew Haven,Los Angeles,Latte,Beverage,55,4.5,247.5
2024-01-20,Brew Haven,Los Angeles,Cold Brew,Beverage,62,4.0,248.0
2024-01-20,Brew Haven,Los Angeles,Cold Brew,Beverage,25,4.0,100.0
2024-01-20,Brew Haven,Los Angeles,Cold Brew,Beverage,11,4.0,44.0
2024-01-20,Brew Haven,Los Angeles,Latte,Beverage,91,4.5,409.5
2024-01-20,Brew Haven,Los Angeles,Croissant,Bakery,88,3.0,264.0
2024-01-20,Brew Haven,Los Angeles,Latte,Beverage,10,4.5,45.0
2024-01-20,Daily Grind,Chicago,Bagel,Bakery,56,2.0,112.0
2024-01-20,Daily Grind,Chicago,Bagel,Bakery,37,2.0,74.0
2024-01-20,Daily Grind,Chicago,Latte,Beverage,38,4.5,171.0
2024-01-20,Daily Grind,Chicago,Muffin,Bakery,86,2.5,215.0
2024-01-20,Daily Grind,Chicago,Latte,Beverage,36,4.5,162.0
2024-01-20,Daily Grind,Chicago,Bagel,Bakery,95,2.0,190.0
2024-01-20,Mocha Magic,San Francisco,Latte,Beverage,63,4.5,283.5
2024-01-20,Mocha Magic,San Francisco,Espresso,Beverage,36,3.0,108.0
2024-01-20,Mocha Magic,San Francisco,Muffin,Bakery,42,2.5,105.0
2024-01-20,Mocha Magic,San Francisco,Espresso,Beverage,78,3.0,234.0
2024-01-20,Mocha Magic,San Francisco,Cold Brew,Beverage,65,4.0,260.0
2024-01-20,Mocha Magic,San Francisco,Croissant,Bakery,90,3.0,270.0
2024-01-21,Central Perk,New York,Latte,Beverage,21,4.5,94.5
2024-01-21,Central Perk,New York,Cold Brew,Beverage,86,4.0,344.0
2024-01-21,Central Perk,New York,Bagel,Bakery,64,2.0,128.0
2024-01-21,Central Perk,New York,Latte,Beverage,22,4.5,99.0
2024-01-21,Central Perk,New York,Cold Brew,Beverage,23,4.0,92.0
2024-01-21,Central Perk,New York,Espresso,Beverage,93,3.0,279.0
2024-01-21,Central Perk,New York,Muffin,Bakery,59,2.5,147.5
2024-01-21,Central Perk,New York,Croissant,Bakery,11,3.0,33.0
2024-01-21,Central Perk,New York,Espresso,Beverage,44,3.0,132.0
2024-01-21,Brew Haven,Los Angeles,Muffin,Bakery,47,2.5,117.5
2024-01-21,Brew Haven,Los Angeles,Cold Brew,Beverage,36,4.0,144.0
2024-01-21,Brew Haven,Los Angeles,Muffin,Bakery,70,2.5,175.0
2024-01-21,Brew Haven,Los Angeles,Latte,Beverage,58,4.5,261.0
2024-01-21,Brew Haven,Los Angeles,Latte,Beverage,74,4.5,333.0
2024-01-21,Brew Haven,Los Angeles,Espresso,Beverage,58,3.0,174.0
2024-01-21,Brew Haven,Los Angeles,Cold Brew,Beverage,19,4.0,76.0
2024-01-21,Brew Haven,Los Angeles,Croissant,Bakery,79,3.0,237.0
2024-01-21,Brew Haven,Los Angeles,Espresso,Beverage,43,3.0,129.0
2024-01-21,Daily Grind,Chicago,Muffin,Bakery,22,2.5,55.0
2024-01-21,Daily Grind,Chicago,Cold Brew,Beverage,26,4.0,104.0
2024-01-21,Daily Grind,Chicago,Cold Brew,Beverage,59,4.0,236.0
2024-01-21,Daily Grind,Chicago,Muffin,Bakery,43,2.5,107.5
2024-01-21,Daily Grind,Chicago,Croissant,Bakery,34,3.0,102.0
2024-01-21,Daily Grind,Chicago,Muffin,Bakery,29,2.5,72.5
2024-01-21,Daily Grind,Chicago,Croissant,Bakery,61,3.0,183.0
2024-01-21,Daily Grind,Chicago,Espresso,Beverage,76,3.0,228.0
2024-01-21,Daily Grind,Chicago,Croissant,Bakery,46,3.0,138.0
2024-01-21,Mocha Magic,San Francisco,Croissant,Bakery,71,3.0,213.0
2024-01-21,Mocha Magic,San Francisco,Latte,Beverage,51,4.5,229.5
2024-01-21,Mocha Magic,San Francisco,Muffin,Bakery,39,2.5,97.5
2024-01-21,Mocha Magic,San Francisco,Muffin,Bakery,84,2.5,210.0
2024-01-21,Mocha Magic,San Francisco,Muffin,Bakery,47,2.5,117.5
2024-01-21,Mocha Magic,San Francisco,Bagel,Bakery,34,2.0,68.0
2024-01-21,Mocha Magic,San Francisco,Croissant,Bakery,35,3.0,105.0
2024-01-21,Mocha Magic,San Francisco,Latte,Beverage,14,4.5,63.0
2024-01-21,Mocha Magic,San Francisco,Latte,Beverage,44,4.5,198.0
2024-01-21,Mocha Magic,San Francisco,Latte,Beverage,45,4.5,202.5
2024-01-22,Central Perk,New York,Bagel,Bakery,26,2.0,52.0
2024-01-22,Central Perk,New York,Croissant,Bakery,26,3.0,78.0
2024-01-22,Central Perk,New York,Latte,Beverage,89,4.5,400.5
2024-01-22,Central Perk,New York,Latte,Beverage,96,4.5,432.0
2024-01-22,Central Perk,New York,Espresso,Beverage,29,3.0,87.0
2024-01-22,Central Perk,New York,Espresso,Beverage,43,3.0,129.0
2024-01-22,Brew Haven,Los Angeles,Espresso,Beverage,100,3.0,300.0
2024-01-22,Brew Haven,Los Angeles,Croissant,Bakery,45,3.0,135.0
2024-01-22,Brew Haven,Los Angeles,Muffin,Bakery,65,2.5,162.5
2024-01-22,Brew Haven,Los Angeles,Croissant,Bakery,12,3.0,36.0
2024-01-22,Brew Haven,Los Angeles,Bagel,Bakery,66,2.0,132.0
2024-01-22,Brew Haven,Los Angeles,Muffin,Bakery,70,2.5,175.0
2024-01-22,Brew Haven,Los Angeles,Bagel,Bakery,86,2.0,172.0
2024-01-22,Brew Haven,Los Angeles,Cold Brew,Beverage,47,4.0,188.0
2024-01-22,Brew Haven,Los Angeles,Espresso,Beverage,59,3.0,177.0
2024-01-22,Brew Haven,Los Angeles,Bagel,Bakery,43,2.0,86.0
2024-01-22,Daily Grind,Chicago,Cold Brew,Beverage,88,4.0,352.0
2024-01-22,Daily Grind,Chicago,Croissant,Bakery,22,3.0,66.0
2024-01-22,Daily Grind,Chicago,Croissant,Bakery,34,3.0,102.0
2024-01-22,Daily Grind,Chicago,Muffin,Bakery,94,2.5,235.0
2024-01-22,Daily Grind,Chicago,Croissant,Bakery,55,3.0,165.0
2024-01-22,Daily Grind,Chicago,Muffin,Bakery,82,2.5,205.0
2024-01-22,Daily Grind,Chicago,Espresso,Beverage,42,3.0,126.0
2024-01-22,Daily Grind,Chicago,Latte,Beverage,48,4.5,216.0
2024-01-22,Daily Grind,Chicago,Espresso,Beverage,90,3.0,270.0
2024-01-22,Daily Grind,Chicago,Espresso,Beverage,96,3.0,288.0
2024-01-22,Mocha Magic,San Francisco,Latte,Beverage,17,4.5,76.5
2024-01-22,Mocha Magic,San Francisco,Muffin,Bakery,18,2.5,45.0
2024-01-22,Mocha Magic,San Francisco,Bagel,Bakery,24,2.0,48.0
2024-01-22,Mocha Magic,San Francisco,Espresso,Beverage,32,3.0,96.0
2024-01-22,Mocha Magic,San Francisco,Croissant,Bakery,25,3.0,75.0
2024-01-23,Central Perk,New York,Cold Brew,Beverage,27,4.0,108.0
2024-01-23,Central Perk,New York,Bagel,Bakery,62,2.0,124.0
2024-01-23,Central Perk,New York,Latte,Beverage,19,4.5,85.5
2024-01-23,Central Perk,New York,Croissant,Bakery,17,3.0,51.0
2024-01-23,Central Perk,New York,Latte,Beverage,15,4.5,67.5
2024-01-23,Central Perk,New York,Latte,Beverage,41,4.5,184.5
2024-01-23,Central Perk,New York,Cold Brew,Beverage,88,4.0,352.0
2024-01-23,Brew Haven,Los Angeles,Bagel,Bakery,10,2.0,20.0
2024-01-23,Brew Haven,Los Angeles,Cold Brew,Beverage,75,4.0,300.0
2024-01-23,Brew Haven,Los Angeles,Croissant,Bakery,60,3.0,180.0
2024-01-23,Brew Haven,Los Angeles,Espresso,Beverage,32,3.0,96.0
2024-01-23,Brew Haven,Los Angeles,Bagel,Bakery,59,2.0,118.0
2024-01-23,Brew Haven,Los Angeles,Muffin,Bakery,19,2.5,47.5
2024-01-23,Daily Grind,Chicago,Muffin,Bakery,13,2.5,32.5
2024-01-23,Daily Grind,Chicago,Latte,Beverage,14,4.5,63.0
2024-01-23,Daily Grind,Chicago,Croissant,Bakery,18,3.0,54.0
2024-01-23,Daily Grind,Chicago,Croissant,Bakery,58,3.0,174.0
2024-01-23,Daily Grind,Chicago,Muffin,Bakery,24,2.5,60.0
2024-01-23,Daily Grind,Chicago,Espresso,Beverage,70,3.0,210.0
2024-01-23,Daily Grind,Chicago,Muffin,Bakery,76,2.5,190.0
2024-01-23,Daily Grind,Chicago,Croissant,Bakery,63,3.0,189.0
2024-01-23,Daily Grind,Chicago,Muffin,Bakery,18,2.5,45.0
2024-01-23,Daily Grind,Chicago,Muffin,Bakery,59,2.5,147.5
2024-01-23,Mocha Magic,San Francisco,Latte,Beverage,36,4.5,162.0
2024-01-23,Mocha Magic,San Francisco,Croissant,Bakery,49,3.0,147.0
